avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_surge,city,last_trip_date,phone,signup_date,surge_pct,trips_in_first_30_days,ultimate_black_user,weekday_pct,longterm_user
2.88,4.2,4.3,1.0,Winterfell,2014-06-22,iPhone,2014-01-25,0.0,4,False,28.6,0
3.27,4.6,4.6,1.13,Winterfell,2014-06-29,iPhone,2014-01-04,17.0,8,False,27.7,1
1.53,4.778158195947439,4.6015592912744685,1.0,Astapor,2014-06-13,iPhone,2014-01-16,0.0,0,True,100.0,0
6.5,4.9,4.5,1.0,Astapor,2014-03-27,Android,2014-01-09,0.0,0,False,63.6,0
6.07,4.3,5.0,1.0,Astapor,2014-03-10,Android,2014-01-21,0.0,2,True,100.0,0
8.07,5.0,4.6015592912744685,1.0,Astapor,2014-02-09,iPhone,2014-01-06,0.0,1,True,0.0,0
2.08,4.6,3.1,1.38,Astapor,2014-04-13,Android,2014-01-04,23.1,1,False,53.8,0
4.11,5.0,5.0,1.0,Winterfell,2014-01-12,iPhone,2014-01-11,0.0,2,False,0.0,0
1.91,5.0,4.6015592912744685,1.0,Winterfell,2014-03-26,iPhone,2014-01-09,0.0,1,False,100.0,0
13.52,4.0,4.6015592912744685,1.0,Astapor,2014-05-21,iPhone,2014-01-12,0.0,0,False,100.0,0
13.45,5.0,4.6015592912744685,1.0,King's Landing,2014-02-26,Android,2014-01-08,0.0,0,True,100.0,0
19.3,5.0,4.6015592912744685,1.0,Astapor,2014-05-11,Android,2014-01-29,0.0,0,False,0.0,0
12.9,5.0,4.9,1.0,Winterfell,2014-06-27,iPhone,2014-01-03,0.0,1,True,87.5,1
5.47,4.5,4.8,1.32,Winterfell,2014-03-29,Android,2014-01-22,30.0,7,False,30.0,0
1.08,5.0,5.0,1.0,Winterfell,2014-05-01,Android,2014-01-16,0.0,0,True,100.0,0
7.29,5.0,4.5,1.03,Astapor,2014-06-28,iPhone,2014-01-18,12.5,1,True,50.0,1
1.77,4.2,5.0,1.02,Astapor,2014-05-18,iPhone,2014-01-23,5.0,4,True,77.5,0
1.82,5.0,4.0,1.63,Astapor,2014-02-14,iPhone,2014-01-01,50.0,1,False,100.0,0
10.52,5.0,4.8,1.0,King's Landing,2014-01-20,iPhone,2014-01-15,0.0,4,False,50.0,0
13.56,4.9,4.3,1.05,Winterfell,2014-06-29,iPhone,2014-01-19,9.1,2,True,45.5,1
3.72,5.0,4.6015592912744685,1.0,Winterfell,2014-01-18,Android,2014-01-18,0.0,1,False,0.0,0
2.59,4.5,4.7,1.0,Astapor,2014-05-17,Android,2014-01-25,0.0,0,True,100.0,0
5.18,4.7,5.0,1.02,Winterfell,2014-07-01,iPhone,2014-01-01,2.9,5,False,55.9,1
50.13,5.0,5.0,1.0,King's Landing,2014-03-28,iPhone,2014-01-29,0.0,0,False,100.0,0
3.3,4.7,4.5,1.0,Astapor,2014-05-26,Android,2014-01-11,0.0,6,False,65.4,0
15.56,5.0,5.0,1.0,Winterfell,2014-04-23,iPhone,2014-01-04,0.0,1,False,33.3,0
23.39,5.0,5.0,1.0,Astapor,2014-01-14,iPhone,2014-01-13,0.0,1,False,100.0,0
5.14,5.0,4.6015592912744685,1.0,King's Landing,2014-03-01,iPhone,2014-01-08,0.0,0,False,0.0,0
2.06,5.0,4.8,1.0,Astapor,2014-06-27,iPhone,2014-01-07,0.0,3,False,66.7,1
6.47,5.0,4.0,1.0,Winterfell,2014-01-26,iPhone,2014-01-24,0.0,7,False,28.6,0
2.34,5.0,5.0,1.0,King's Landing,2014-01-19,iPhone,2014-01-17,0.0,2,False,0.0,0
6.43,5.0,5.0,1.0,Winterfell,2014-03-01,iPhone,2014-01-05,0.0,0,False,100.0,0
5.72,5.0,4.1,1.14,Winterfell,2014-04-18,iPhone,2014-01-26,27.3,8,False,63.6,0
6.21,4.3,4.6015592912744685,1.0,Winterfell,2014-06-08,iPhone,2014-01-06,0.0,0,False,33.3,1
4.95,4.7,5.0,1.09,Winterfell,2014-06-26,iPhone,2014-01-18,8.7,3,True,47.8,1
4.24,4.5,4.0,1.0,Winterfell,2014-06-29,iPhone,2014-01-07,0.0,6,False,76.9,1
4.93,5.0,3.3,1.0,Winterfell,2014-03-01,iPhone,2014-01-30,0.0,3,True,66.7,0
6.5,4.0,5.0,1.0,Astapor,2014-01-21,Android,2014-01-21,0.0,1,False,100.0,0
9.26,4.8,5.0,1.0,Winterfell,2014-05-27,Android,2014-01-11,0.0,0,False,60.0,0
3.92,4.8,4.5,1.08,Winterfell,2014-03-26,iPhone,2014-01-24,8.3,0,False,83.3,0
1.57,4.8,4.8,1.0,Winterfell,2014-04-20,iPhone,2014-01-19,0.0,4,False,44.4,0
3.86,5.0,5.0,1.19,Astapor,2014-04-26,Android,2014-01-12,25.0,2,False,50.0,0
19.68,5.0,4.6015592912744685,1.0,King's Landing,2014-02-18,iPhone,2014-01-03,0.0,0,False,100.0,0
1.33,5.0,5.0,1.0,Winterfell,2014-04-09,iPhone,2014-01-22,0.0,0,False,100.0,0
2.32,5.0,5.0,1.16,King's Landing,2014-06-29,iPhone,2014-01-28,37.5,2,False,75.0,1
3.41,5.0,5.0,1.58,Astapor,2014-06-22,iPhone,2014-01-06,66.7,1,False,33.3,1
2.8,4.8,4.6,1.0,Winterfell,2014-06-24,iPhone,2014-01-23,0.0,6,True,85.7,1
2.65,4.0,4.0,1.0,Astapor,2014-01-26,Android,2014-01-25,0.0,1,True,0.0,0
0.8,5.0,4.6015592912744685,1.0,Astapor,2014-05-31,Android,2014-01-20,0.0,0,False,100.0,0
3.1,4.3,4.8,1.09,Winterfell,2014-06-30,iPhone,2014-01-01,8.7,0,False,47.8,1
4.13,4.7,4.4,1.02,Winterfell,2014-06-24,iPhone,2014-01-05,3.8,5,True,60.4,1
2.96,4.4,3.3,1.0,Astapor,2014-06-28,iPhone,2014-01-23,0.0,1,True,66.7,1
1.59,5.0,4.5,1.0,Astapor,2014-04-13,Android,2014-01-31,0.0,0,True,0.0,0
1.43,4.2,5.0,1.0,Astapor,2014-05-31,iPhone,2014-01-04,0.0,0,False,83.3,0
2.78,5.0,5.0,1.03,Astapor,2014-04-19,Android,2014-01-05,12.5,2,False,87.5,0
1.62,4.9,4.6,1.01,Winterfell,2014-06-28,iPhone,2014-01-10,3.5,15,False,45.6,1
2.62,5.0,4.5,1.04,Astapor,2014-06-26,iPhone,2014-01-29,8.3,0,False,91.7,0
23.48,5.0,5.0,1.0,King's Landing,2014-01-17,Android,2014-01-16,0.0,1,False,100.0,0
1.18,4.0,5.0,1.0,Astapor,2014-02-07,iPhone,2014-01-12,0.0,3,True,100.0,0
4.25,5.0,4.6015592912744685,1.0,Astapor,2014-04-02,iPhone,2014-01-30,0.0,1,False,100.0,0
2.59,4.9,5.0,1.21,King's Landing,2014-05-26,iPhone,2014-01-07,28.6,2,True,71.4,0
2.98,4.6,3.8,1.06,Winterfell,2014-06-26,iPhone,2014-01-19,12.5,1,False,87.5,1
3.86,4.6,4.5,1.01,Winterfell,2014-06-09,iPhone,2014-01-17,2.4,14,True,73.8,0
8.1,5.0,1.0,1.0,Winterfell,2014-04-20,iPhone,2014-01-01,0.0,0,True,0.0,0
6.88,5.0,4.6015592912744685,1.0,Astapor,2014-05-26,iPhone,2014-01-15,0.0,0,False,100.0,0
1.72,5.0,5.0,1.0,Astapor,2014-01-18,Android,2014-01-17,0.0,1,False,100.0,0
5.77,5.0,4.6015592912744685,1.25,Astapor,2014-04-01,iPhone,2014-01-06,50.0,0,False,50.0,0
1.27,5.0,4.3,1.0,Winterfell,2014-05-09,iPhone,2014-01-23,0.0,7,False,85.7,0
4.35,5.0,5.0,1.0,Winterfell,2014-05-17,iPhone,2014-01-11,0.0,0,True,75.0,0
1.4,4.5,4.5,1.0,Winterfell,2014-05-25,iPhone,2014-01-18,0.0,8,False,60.0,0
2.58,4.7,4.8,1.38,Winterfell,2014-05-24,iPhone,2014-01-04,50.0,0,False,25.0,0
2.43,5.0,5.0,1.08,King's Landing,2014-06-08,iPhone,2014-01-19,18.8,15,True,78.1,0
4.3,5.0,4.6015592912744685,1.0,Astapor,2014-02-01,iPhone,2014-01-31,0.0,1,False,100.0,0
4.47,4.8,4.4,1.13,Winterfell,2014-06-22,iPhone,2014-01-12,5.9,0,True,64.7,1
16.15,5.0,4.6015592912744685,1.0,Winterfell,2014-03-04,Android,2014-01-24,0.0,0,True,100.0,0
10.0,4.7,5.0,1.0,Astapor,2014-01-12,Android,2014-01-11,0.0,3,True,0.0,0
5.63,5.0,5.0,1.09,Winterfell,2014-05-29,iPhone,2014-01-12,12.5,3,True,100.0,0
2.71,4.9,4.9,1.03,King's Landing,2014-06-21,iPhone,2014-01-04,5.3,0,False,47.4,1
9.85,5.0,5.0,1.0,Winterfell,2014-01-31,iPhone,2014-01-31,0.0,1,False,100.0,0
2.0,5.0,5.0,1.0,Astapor,2014-04-18,Android,2014-01-29,0.0,0,False,100.0,0
2.75,5.0,5.0,1.0,Astapor,2014-01-25,Android,2014-01-21,0.0,3,False,66.7,0
3.82,4.6,4.2,1.0,Winterfell,2014-06-29,iPhone,2014-01-07,0.0,2,True,64.7,1
6.46,5.0,5.0,1.0,Winterfell,2014-01-28,iPhone,2014-01-28,0.0,1,True,100.0,0
6.26,4.6,5.0,1.0,King's Landing,2014-06-30,iPhone,2014-01-04,0.0,0,False,0.0,1
4.79,5.0,4.5,1.0,Astapor,2014-01-31,Android,2014-01-26,0.0,2,False,100.0,0
3.94,5.0,4.6015592912744685,1.0,Winterfell,2014-06-02,iPhone,2014-01-22,0.0,0,True,100.0,0
2.49,4.8,3.0,1.01,Winterfell,2014-06-29,iPhone,2014-01-25,3.5,2,False,47.4,1
2.25,5.0,3.5,1.31,Astapor,2014-03-21,iPhone,2014-01-21,25.0,2,False,75.0,0
2.29,5.0,2.0,1.0,Winterfell,2014-01-18,iPhone,2014-01-18,0.0,1,True,0.0,0
3.31,5.0,4.6015592912744685,1.0,King's Landing,2014-06-14,iPhone,2014-01-10,0.0,0,True,0.0,1
3.36,4.7,5.0,1.0,Winterfell,2014-06-21,iPhone,2014-01-17,0.0,0,True,66.7,1
2.82,5.0,4.6015592912744685,1.0,Winterfell,2014-03-23,Android,2014-01-12,0.0,0,False,0.0,0
2.22,5.0,4.5,1.19,King's Landing,2014-06-21,iPhone,2014-01-04,25.0,2,True,8.3,1
2.94,4.7,4.9,1.07,King's Landing,2014-06-26,iPhone,2014-01-18,9.8,9,True,58.5,1
2.58,4.9,4.4,1.0,Winterfell,2014-05-30,iPhone,2014-01-07,0.0,4,False,50.0,0
5.02,5.0,4.0,1.0,King's Landing,2014-06-27,iPhone,2014-01-03,0.0,0,False,100.0,1
6.92,5.0,5.0,1.13,Winterfell,2014-05-23,iPhone,2014-01-15,16.7,0,False,100.0,0
2.57,5.0,5.0,1.0,Astapor,2014-05-30,Android,2014-01-09,0.0,0,False,100.0,0
7.93,5.0,4.8,1.04,Astapor,2014-06-21,iPhone,2014-01-03,14.3,1,False,42.9,1
1.35,4.9,3.1,1.0,Winterfell,2014-05-30,iPhone,2014-01-06,0.0,1,False,66.7,0
13.22,5.0,5.0,1.0,Winterfell,2014-06-07,iPhone,2014-01-22,0.0,1,True,50.0,0
8.5,5.0,5.0,1.0,King's Landing,2014-01-26,Android,2014-01-26,0.0,1,False,0.0,0
11.81,5.0,4.6015592912744685,1.38,Astapor,2014-02-16,iPhone,2014-01-04,50.0,1,False,0.0,0
3.42,5.0,5.0,1.0,Winterfell,2014-06-23,Android,2014-01-31,0.0,0,False,80.0,0
0.02,5.0,5.0,1.0,Winterfell,2014-01-30,iPhone,2014-01-30,0.0,1,False,100.0,0
2.02,5.0,5.0,1.0,King's Landing,2014-04-08,Android,2014-01-28,0.0,0,False,100.0,0
2.15,5.0,5.0,1.0,Astapor,2014-04-16,Android,2014-01-23,0.0,0,False,100.0,0
4.24,4.9,4.4,1.1,King's Landing,2014-05-13,iPhone,2014-01-05,13.0,4,False,43.5,0
2.89,4.7,4.6,1.17,Winterfell,2014-06-29,iPhone,2014-01-26,18.3,16,False,58.1,1
6.19,4.0,5.0,1.0,Astapor,2014-03-01,iPhone,2014-01-18,0.0,0,False,100.0,0
1.13,4.7,4.7,1.1,Astapor,2014-06-29,Android,2014-01-13,14.3,11,True,89.3,1
17.23,5.0,4.6015592912744685,1.0,Winterfell,2014-01-20,Android,2014-01-20,0.0,1,False,100.0,0
5.62,5.0,4.5,1.0,Astapor,2014-05-08,iPhone,2014-01-07,0.0,0,True,100.0,0
4.89,4.8,5.0,1.0,Astapor,2014-05-19,Android,2014-01-19,0.0,3,False,0.0,0
32.34,5.0,4.6015592912744685,1.0,Winterfell,2014-01-31,iPhone,2014-01-17,0.0,1,True,100.0,0
2.84,5.0,5.0,1.0,Astapor,2014-05-26,iPhone,2014-01-25,0.0,0,False,0.0,0
2.72,4.7,4.4,1.02,Winterfell,2014-06-27,iPhone,2014-01-04,5.3,7,False,81.6,1
27.66,5.0,4.8,1.25,Winterfell,2014-02-28,iPhone,2014-01-24,16.7,3,True,83.3,0
1.23,3.0,5.0,1.0,Winterfell,2014-04-04,Android,2014-01-24,0.0,1,False,100.0,0
5.05,4.9,5.0,1.05,Astapor,2014-06-29,iPhone,2014-01-21,9.1,4,False,54.5,1
4.06,4.8,4.9,1.13,Astapor,2014-06-28,iPhone,2014-01-01,16.0,2,False,56.0,1
2.95,4.5,4.6015592912744685,1.0,King's Landing,2014-02-28,iPhone,2014-01-09,0.0,1,False,100.0,0
1.94,5.0,5.0,1.17,Winterfell,2014-06-12,Android,2014-01-10,33.3,2,False,100.0,1
0.91,4.5,5.0,1.0,Winterfell,2014-01-25,iPhone,2014-01-24,0.0,2,False,50.0,0
2.43,4.7,4.6,1.05,Astapor,2014-06-18,iPhone,2014-01-22,7.0,6,False,69.8,0
5.42,4.6,5.0,1.05,Winterfell,2014-06-30,iPhone,2014-01-20,2.7,10,True,94.6,1
2.8,5.0,4.6015592912744685,1.0,Astapor,2014-01-26,iPhone,2014-01-25,0.0,1,True,0.0,0
3.58,5.0,5.0,1.07,King's Landing,2014-06-04,iPhone,2014-01-30,14.3,1,False,85.7,0
3.28,4.8,5.0,1.0,Astapor,2014-05-29,iPhone,2014-01-02,0.0,3,True,100.0,0
7.26,5.0,5.0,1.0,King's Landing,2014-02-24,Android,2014-01-09,0.0,9,True,81.8,0
1.93,4.7,5.0,1.17,Winterfell,2014-06-16,iPhone,2014-01-05,13.5,23,False,59.6,1
9.03,4.5,4.6015592912744685,1.0,King's Landing,2014-05-15,Android,2014-01-07,0.0,0,False,100.0,0
9.52,5.0,5.0,1.0,Astapor,2014-01-13,iPhone,2014-01-12,0.0,1,True,100.0,0
2.57,5.0,5.0,1.0,King's Landing,2014-05-18,iPhone,2014-01-11,0.0,0,False,0.0,0
14.59,5.0,5.0,1.0,King's Landing,2014-06-04,Android,2014-01-01,0.0,0,True,100.0,1
1.68,5.0,5.0,1.0,Astapor,2014-05-14,Android,2014-01-16,0.0,0,False,100.0,0
3.0,4.8,4.8,1.06,Winterfell,2014-07-01,iPhone,2014-01-03,4.3,7,True,63.8,1
12.34,4.7,5.0,1.0,Astapor,2014-05-04,iPhone,2014-01-11,0.0,0,True,33.3,0
6.07,5.0,4.7,1.0,King's Landing,2014-05-11,iPhone,2014-01-16,0.0,0,False,42.9,0
3.39,5.0,4.6,1.01,Astapor,2014-05-30,iPhone,2014-01-16,4.5,9,True,77.3,0
6.62,5.0,3.0,1.08,Winterfell,2014-06-28,iPhone,2014-01-06,11.1,2,False,44.4,1
2.51,3.5,4.6015592912744685,1.0,King's Landing,2014-06-14,iPhone,2014-01-02,0.0,0,True,50.0,1
2.32,1.0,5.0,1.0,Winterfell,2014-02-28,Android,2014-01-15,0.0,0,True,100.0,0
0.84,5.0,4.6015592912744685,1.0,Astapor,2014-04-12,iPhone,2014-01-20,0.0,0,False,100.0,0
4.61,5.0,3.5,1.0,Winterfell,2014-02-01,iPhone,2014-01-10,0.0,2,False,100.0,0
17.46,4.0,5.0,1.0,Winterfell,2014-01-19,iPhone,2014-01-17,0.0,1,False,0.0,0
2.03,5.0,4.0,1.0,Astapor,2014-06-02,iPhone,2014-01-23,0.0,0,True,100.0,0
1.75,5.0,4.6015592912744685,1.0,Astapor,2014-01-05,iPhone,2014-01-05,0.0,1,True,0.0,0
1.51,5.0,5.0,1.13,Winterfell,2014-02-09,iPhone,2014-01-07,50.0,0,True,0.0,0
1.17,5.0,5.0,1.0,Astapor,2014-01-11,Android,2014-01-10,0.0,1,False,0.0,0
2.93,3.0,4.0,1.0,Winterfell,2014-01-04,iPhone,2014-01-03,0.0,1,False,100.0,0
1.74,5.0,4.0,1.0,Astapor,2014-01-11,iPhone,2014-01-09,0.0,2,False,100.0,0
5.42,5.0,5.0,1.0,Winterfell,2014-04-06,iPhone,2014-01-19,0.0,1,False,33.3,0
0.67,3.0,4.0,1.0,Winterfell,2014-01-02,iPhone,2014-01-02,0.0,1,False,100.0,0
5.02,3.0,4.0,1.0,Winterfell,2014-01-20,iPhone,2014-01-14,0.0,1,True,0.0,0
4.81,5.0,5.0,1.0,Astapor,2014-05-08,iPhone,2014-01-04,0.0,1,True,85.7,0
0.79,5.0,4.0,1.0,Winterfell,2014-01-28,iPhone,2014-01-19,0.0,5,True,100.0,0
2.69,4.6,4.3,1.0,Winterfell,2014-05-04,iPhone,2014-01-21,0.0,0,False,16.7,0
2.71,5.0,5.0,1.0,Astapor,2014-05-31,Android,2014-01-02,0.0,0,False,66.7,0
2.12,5.0,3.0,1.0,King's Landing,2014-06-25,iPhone,2014-01-19,0.0,0,False,100.0,1
13.38,5.0,4.7,1.0,King's Landing,2014-03-28,iPhone,2014-01-17,0.0,4,False,20.0,0
3.36,5.0,5.0,1.0,Winterfell,2014-03-06,Android,2014-01-31,0.0,1,False,50.0,0
1.95,4.8,5.0,1.02,Astapor,2014-05-06,iPhone,2014-01-26,2.1,12,True,72.3,0
5.11,4.3,5.0,1.5,King's Landing,2014-02-01,iPhone,2014-01-14,33.3,3,False,100.0,0
3.95,4.9,4.7,1.1,King's Landing,2014-06-25,iPhone,2014-01-12,16.0,3,False,72.0,1
3.5,4.8,4.7,1.05,Winterfell,2014-05-08,iPhone,2014-01-06,7.1,0,True,92.9,0
1.06,4.5,5.0,1.0,Astapor,2014-06-23,Android,2014-01-13,0.0,2,True,0.0,1
2.58,5.0,5.0,1.0,Winterfell,2014-01-13,iPhone,2014-01-11,0.0,2,False,0.0,0
6.17,5.0,4.0,1.0,King's Landing,2014-03-24,iPhone,2014-01-18,0.0,0,False,33.3,0
2.47,5.0,5.0,1.0,Winterfell,2014-01-25,Android,2014-01-17,0.0,3,False,66.7,0
5.1,5.0,4.6015592912744685,1.0,Winterfell,2014-06-07,iPhone,2014-01-31,0.0,0,False,100.0,0
18.33,4.0,5.0,1.0,King's Landing,2014-01-25,Android,2014-01-24,0.0,1,False,100.0,0
6.66,5.0,5.0,1.0,Astapor,2014-02-01,Android,2014-01-12,0.0,1,False,0.0,0
12.24,5.0,4.6015592912744685,1.0,Winterfell,2014-01-17,iPhone,2014-01-07,0.0,1,False,100.0,0
1.47,5.0,5.0,1.0,Winterfell,2014-03-27,iPhone,2014-01-18,0.0,0,False,100.0,0
10.04,4.7,4.3,1.11,Winterfell,2014-06-30,iPhone,2014-01-31,9.5,2,False,71.4,0
3.57,4.6,5.0,1.01,Winterfell,2014-06-22,iPhone,2014-01-24,3.4,4,False,41.4,0
19.26,5.0,4.6015592912744685,1.0,Winterfell,2014-03-29,Android,2014-01-10,0.0,0,False,0.0,0
3.21,5.0,5.0,1.0,Winterfell,2014-01-26,Android,2014-01-25,0.0,1,False,0.0,0
0.24,5.0,4.5,1.0,Winterfell,2014-01-08,Android,2014-01-04,0.0,2,False,100.0,0
3.88,4.7,5.0,1.01,Astapor,2014-06-27,iPhone,2014-01-21,5.0,0,False,55.0,1
3.18,4.8,4.7,1.05,Winterfell,2014-06-28,iPhone,2014-01-11,7.3,8,True,70.7,1
5.21,4.3,5.0,1.0,Astapor,2014-06-24,iPhone,2014-01-07,0.0,0,True,33.3,1
9.83,4.5,4.4,1.25,King's Landing,2014-06-29,iPhone,2014-01-19,28.1,6,True,68.8,1
5.11,5.0,4.0,1.0,Astapor,2014-01-18,iPhone,2014-01-12,0.0,1,True,0.0,0
1.76,5.0,5.0,1.0,Winterfell,2014-02-17,iPhone,2014-01-20,0.0,2,True,0.0,0
3.77,5.0,4.6015592912744685,1.0,Winterfell,2014-05-03,Android,2014-01-24,0.0,0,False,100.0,0
3.05,5.0,5.0,1.0,Astapor,2014-01-07,Android,2014-01-05,0.0,4,True,75.0,0
0.99,4.5,4.5,1.0,Astapor,2014-05-06,Android,2014-01-18,0.0,2,True,100.0,0
1.19,5.0,5.0,1.0,Winterfell,2014-06-10,Android,2014-01-22,0.0,0,True,100.0,0
0.54,4.0,5.0,1.0,Winterfell,2014-01-19,iPhone,2014-01-18,0.0,1,False,0.0,0
8.71,4.2,5.0,1.0,Winterfell,2014-06-28,Android,2014-01-02,0.0,1,True,50.0,1
2.92,5.0,4.6015592912744685,1.0,Astapor,2014-01-24,iPhone,2014-01-11,0.0,1,True,100.0,0
2.75,5.0,4.1,1.15,Winterfell,2014-06-28,iPhone,2014-01-06,25.8,5,True,51.6,1
13.06,5.0,5.0,1.0,King's Landing,2014-01-18,iPhone,2014-01-17,0.0,2,False,50.0,0
2.99,4.9,4.8,1.05,King's Landing,2014-06-30,iPhone,2014-01-23,10.3,21,True,95.9,1
3.29,4.5,4.0,1.0,Winterfell,2014-02-18,iPhone,2014-01-14,0.0,5,False,66.7,0
5.46,5.0,3.0,1.0,Astapor,2014-01-13,iPhone,2014-01-13,0.0,1,False,100.0,0
3.92,2.0,4.6015592912744685,1.0,Winterfell,2014-03-21,iPhone,2014-01-11,0.0,0,False,100.0,0
2.16,5.0,4.8,1.03,Astapor,2014-04-06,iPhone,2014-01-24,12.5,7,False,37.5,0
1.55,4.2,4.6,1.0,Winterfell,2014-05-30,iPhone,2014-01-10,0.0,0,False,60.0,0
4.52,4.7,2.5,1.0,Winterfell,2014-06-06,iPhone,2014-01-11,0.0,0,True,60.0,0
6.71,4.7,4.7,1.06,Astapor,2014-06-24,iPhone,2014-01-10,16.7,2,True,66.7,1
19.86,5.0,5.0,1.0,King's Landing,2014-02-07,Android,2014-01-17,0.0,2,False,100.0,0
5.24,5.0,4.6015592912744685,1.0,King's Landing,2014-06-21,iPhone,2014-01-11,0.0,0,False,0.0,1
3.48,5.0,4.6,1.0,Winterfell,2014-05-17,iPhone,2014-01-19,0.0,1,False,25.0,0
5.81,4.7,4.0,1.0,Astapor,2014-05-20,Android,2014-01-21,0.0,1,False,66.7,0
27.62,5.0,4.5,1.0,King's Landing,2014-06-21,iPhone,2014-01-08,0.0,0,True,100.0,1
15.62,5.0,4.6015592912744685,1.0,Winterfell,2014-01-23,Android,2014-01-23,0.0,1,True,100.0,0
7.62,5.0,4.6015592912744685,1.0,Astapor,2014-01-16,iPhone,2014-01-16,0.0,1,False,100.0,0
10.05,5.0,5.0,1.0,Astapor,2014-05-01,iPhone,2014-01-22,0.0,0,True,100.0,0
2.95,4.6,5.0,1.0,King's Landing,2014-06-21,Android,2014-01-15,0.0,0,False,81.8,1
6.36,5.0,4.0,1.0,Astapor,2014-05-18,iPhone,2014-01-11,0.0,0,False,0.0,0
2.47,4.9,5.0,1.12,Astapor,2014-04-21,iPhone,2014-01-10,24.3,10,False,67.6,0
11.17,4.7,4.5,1.0,King's Landing,2014-05-09,iPhone,2014-01-25,0.0,0,False,66.7,0
1.98,4.7,4.4,1.02,Astapor,2014-06-27,iPhone,2014-01-23,4.0,16,False,100.0,1
8.01,4.3,5.0,1.06,Winterfell,2014-05-19,iPhone,2014-01-01,5.0,9,True,70.0,0
1.44,5.0,5.0,1.0,King's Landing,2014-01-04,iPhone,2014-01-03,0.0,1,False,100.0,0
2.36,5.0,4.6015592912744685,1.0,Astapor,2014-01-24,iPhone,2014-01-23,0.0,1,False,100.0,0
4.14,4.9,4.6015592912744685,1.0,Winterfell,2014-06-19,iPhone,2014-01-28,0.0,1,True,71.4,0
7.82,5.0,4.6015592912744685,1.0,Astapor,2014-02-05,iPhone,2014-01-03,0.0,0,True,100.0,0
15.26,5.0,5.0,1.0,Winterfell,2014-06-12,iPhone,2014-01-18,0.0,0,False,100.0,0
2.19,5.0,5.0,1.08,Winterfell,2014-02-01,iPhone,2014-01-30,33.3,3,False,33.3,0
7.44,4.7,4.8,1.08,Winterfell,2014-06-26,iPhone,2014-01-07,7.7,1,False,84.6,1
3.3,5.0,4.0,1.0,Astapor,2014-04-25,iPhone,2014-01-20,0.0,0,False,100.0,0
5.05,4.8,4.9,1.08,Winterfell,2014-03-03,iPhone,2014-01-23,22.2,0,False,33.3,0
2.59,5.0,5.0,1.0,Winterfell,2014-04-01,iPhone,2014-01-01,0.0,0,False,100.0,0
4.47,4.5,4.8,1.0,Astapor,2014-04-26,Android,2014-01-11,0.0,4,True,74.3,0
3.4,5.0,4.0,1.0,Winterfell,2014-01-10,Android,2014-01-09,0.0,1,False,100.0,0
5.93,4.7,5.0,1.0,Astapor,2014-03-15,Android,2014-01-09,0.0,0,False,100.0,0
6.86,3.7,4.6015592912744685,1.0,Winterfell,2014-06-20,iPhone,2014-01-10,0.0,0,False,66.7,1
3.9,4.8,4.4,1.08,Winterfell,2014-06-30,Android,2014-01-02,8.2,12,False,72.1,1
5.92,4.5,5.0,1.0,Astapor,2014-03-13,Android,2014-01-04,0.0,0,False,100.0,0
19.93,5.0,5.0,1.0,Winterfell,2014-06-02,iPhone,2014-01-19,0.0,0,True,0.0,0
8.23,5.0,4.9,1.11,King's Landing,2014-06-15,iPhone,2014-01-18,14.3,3,True,71.4,0
3.26,4.7,4.2,1.03,Winterfell,2014-06-28,iPhone,2014-01-23,1.1,3,False,62.1,1
1.46,5.0,4.5,1.0,Astapor,2014-01-09,iPhone,2014-01-07,0.0,2,False,100.0,0
5.25,5.0,4.6015592912744685,1.0,King's Landing,2014-03-14,Android,2014-01-17,0.0,0,False,100.0,0
2.07,4.5,4.5,1.0,King's Landing,2014-01-29,iPhone,2014-01-28,0.0,2,True,100.0,0
4.06,4.0,5.0,1.0,Winterfell,2014-03-30,iPhone,2014-01-25,0.0,0,True,0.0,0
2.21,4.5,4.8,1.03,Winterfell,2014-03-29,iPhone,2014-01-02,12.5,1,False,75.0,0
2.54,4.5,4.9,1.13,King's Landing,2014-06-30,Android,2014-01-18,15.2,9,True,71.7,1
6.74,4.7,5.0,1.0,Astapor,2014-04-18,Android,2014-01-04,0.0,2,True,66.7,0
5.45,4.7,5.0,1.0,King's Landing,2014-06-14,iPhone,2014-01-01,0.0,3,False,66.7,1
1.36,5.0,5.0,1.0,King's Landing,2014-01-31,iPhone,2014-01-15,0.0,1,False,100.0,0
5.88,4.7,4.6,1.03,Winterfell,2014-06-28,iPhone,2014-01-31,2.7,25,False,57.8,0
5.81,5.0,2.0,1.0,Astapor,2014-05-25,Android,2014-01-15,0.0,0,False,0.0,0
2.62,4.9,4.5,1.1,King's Landing,2014-06-27,iPhone,2014-01-06,15.4,2,True,76.9,1
4.05,4.7,5.0,1.25,King's Landing,2014-06-03,iPhone,2014-01-07,25.0,1,True,100.0,0
3.37,4.6,4.6,1.05,Winterfell,2014-06-28,iPhone,2014-01-05,2.3,8,True,52.3,1
3.22,4.6,4.2,1.02,Winterfell,2014-05-27,iPhone,2014-01-24,6.3,9,False,31.3,0
3.15,4.7,5.0,1.0,Astapor,2014-06-28,iPhone,2014-01-11,0.0,4,True,31.6,1
8.71,5.0,4.6015592912744685,1.0,Astapor,2014-06-21,Android,2014-01-29,0.0,2,False,0.0,0
